customer_id,age,income,customer_tenure,previous_purchases,average_order_value,website_visits,email_open_rate,discount_usage,recency_days,treatment,purchase_outcome,revenue,true_prob_y0,true_prob_y1,true_ite
C019558,43,67318.55471916008,21,5,87.13678333774406,4,0.4198730262830971,0.2893343107888888,64,0,0,0.0,0.05729279280285197,0.18539691471068134,0.12810412190782938
C001348,37,93254.15312413352,36,5,140.4597647061034,5,0.10496437123339915,0.022274764962591648,291,1,0,0.0,0.017500735329211762,0.11296873464669961,0.09546799931748785
C007512,65,85123.96147857429,57,3,131.02487133979514,6,0.42964737618226095,0.20745938938722977,29,1,0,0.0,0.06453963776462451,0.05621540916710829,-0.00832422859751622
C008261,19,60338.91601906703,39,4,51.50305226565731,9,0.4213951347806796,0.4615224842496727,277,1,0,0.0,0.01913883178660565,0.19690177434536427,0.17776294255875863
C018528,42,200000.0,52,9,97.71407375746335,21,0.15001601124391975,0.3510931326957413,25,0,0,0.0,0.08925763234012302,0.20995896205617692,0.1207013297160539
C005815,52,200000.0,13,3,82.07521810963651,7,0.5346369102151733,0.09833620832496089,116,0,0,0.0,0.05287889480833976,0.18787025055970916,0.1349913557513694
C004418,40,59804.55035841105,27,8,108.07153740535571,15,0.22709820707126227,0.33992108585022474,354,0,0,0.0,0.014476602432515877,0.1446826383442289,0.130206035911713
C009902,55,76114.48648090099,41,2,62.00232079639508,6,0.15233924488564773,0.07305522584242541,137,1,0,0.0,0.031529718338612366,0.10447076974472708,0.0729410514061147
C013605,22,59133.891577938164,22,4,73.348397281245,8,0.19672382509217393,0.05779712365981276,85,0,0,0.0,0.04339352580285105,0.12162268492834953,0.07822915912549848
C003777,53,60808.551667851854,10,3,108.1934672045291,5,0.5744495901386151,0.035369820551209734,200,0,0,0.0,0.02864720868765265,0.15201553508048612,0.12336832639283347
C014782,19,50276.949362155065,44,9,10.0,13,0.1510850844321147,0.061698426699245516,234,0,0,0.0,0.02549734990062863,0.09969516056894465,0.07419781066831602
C016111,35,96905.1263764479,58,11,111.24641672103418,25,0.24397366767793158,0.38060477156764966,362,0,0,0.0,0.017886313106226227,0.16703020772099753,0.1491438946147713
C016866,43,103418.14292226148,47,8,102.56918610834965,16,0.10867455116501028,0.3691692660658254,113,0,0,0.0,0.04901782816970973,0.15598759199388343,0.1069697638241737
C000036,32,166534.13575051966,17,2,123.3634282328895,4,0.2807964907940324,0.22337311542279037,357,1,0,0.0,0.013334633152898566,0.13002427707375278,0.11668964392085421
C004161,30,80145.72813139851,26,3,125.41979466301183,8,0.36826825983681927,0.09460715496437405,64,1,0,0.0,0.052575293946533166,0.16834799424154506,0.1157727002950119
C004672,56,46137.123092617505,46,4,97.43714626683024,7,0.3035811045424376,0.06603897946497192,205,1,1,104.89935786989874,0.02438046556707846,0.09743778692306232,0.07305732135598386
C016570,24,22515.23657058212,5,2,92.94981515158237,4,0.4546983228981899,0.3886056093651554,132,1,0,0.0,0.029534494104012595,0.20118527281290569,0.1716507787088931
C005023,64,32132.8708429761,52,3,99.60225754812764,3,0.126786493261044,0.6279316340918056,34,0,0,0.0,0.045432291827358084,0.02574178205123741,-0.019690509776120673
C000706,53,42946.75520183775,11,1,109.01428544472243,7,0.31544239683547365,0.20365571580613362,20,0,0,0.0,0.05104318836377346,0.16626264110228028,0.11521945273850683
C013874,58,20659.93968542101,45,5,72.2553957010809,9,0.3056155517553222,0.4627883600771151,241,0,0,0.0,0.018361671534187954,0.1978827756205599,0.17952110408637195
C014394,46,70421.72893744797,53,7,93.95371899599915,16,0.3834878146237741,0.18333645613200003,209,0,0,0.0,0.031226603593677734,0.14963447143350153,0.1184078678398238
C010102,57,36719.88401270563,54,8,130.08048302607673,17,0.10606763755600622,0.19151781722696282,164,0,1,131.5539799308624,0.03141024312318146,0.11490174546976059,0.08349150234657912
C005473,24,36891.65676473018,41,8,111.2888781329691,14,0.3708381836967728,0.002270647130576081,34,1,0,0.0,0.06627381094910757,0.09937549864573333,0.03310168769662576
C004376,58,67551.24008279559,10,5,93.18813440779817,7,0.2155688712637676,0.418234542351491,23,0,1,92.33295212404927,0.0631480745526892,0.215728325093179,0.1525802505404898
C013166,21,115733.30741615951,48,7,75.8765043073381,19,0.17170600287064042,0.5017419210020245,342,1,0,0.0,0.0162018723953179,0.14879638773304935,0.13259451533773145
C016903,53,26977.185675705627,36,9,84.03275643072018,23,0.17711531399967942,0.20600711037582597,76,0,0,0.0,0.049039397092452836,0.1376735767964707,0.08863417970401785
C005801,20,51783.04008641977,22,4,118.4445226111117,5,0.26434041146990944,0.02801092293936726,221,1,0,0.0,0.022624846498979265,0.0917757314382794,0.06915088493930013
C010206,30,66655.67407632523,13,2,163.56279190301078,3,0.11437984902024285,0.6607561402816051,142,0,0,0.0,0.02944606640465801,0.22850076861919655,0.19905470221453853
C019461,43,108845.42703727212,50,5,46.53071223311212,14,0.4301199308437296,0.5529145575029051,2,1,1,47.952789615406104,0.08398774249492327,0.2626367065831138,0.1786489640881905
C007450,41,59055.71001854722,40,5,131.71299339701312,12,0.4533368725932244,0.15079919155496144,150,0,0,0.0,0.03768644282360024,0.1426312924994565,0.10494484967585627
C017222,53,39313.82057583026,37,8,76.17659829071383,21,0.18453097639539784,0.1442250112383614,56,1,1,83.78214779103715,0.05541874139873797,0.14343085520803353,0.08801211380929556
C004462,48,61037.13677687154,55,6,93.63000909522204,10,0.4247050082483433,0.010969683159792704,135,1,0,0.0,0.042178306936977966,0.13576149192087983,0.09358318498390186
C016495,38,100434.16384988981,56,8,98.6474923793071,21,0.38770732620350074,0.2502248720147802,75,1,0,0.0,0.06650549798355654,0.17406021988041775,0.10755472189686122
C002003,41,60699.60361353543,44,7,121.53728945434446,16,0.3827414481745931,0.06574719133733932,188,1,1,119.84221231341238,0.033574205370967024,0.06774329854267427,0.03416909317170725
C003618,52,44759.033996375285,52,6,82.88471458223393,12,0.1856198566725879,0.01982917675237803,180,0,0,0.0,0.028488959345125194,0.09694578590547329,0.0684568265603481
C009422,51,106139.24385378878,33,1,92.28931447109527,6,0.5206478008633793,0.299050270991849,90,1,0,0.0,0.047919351284749515,0.21033246874607475,0.16241311746132525
C004166,39,38568.25102852624,45,7,112.9105248179255,15,0.0994253050968488,0.12462529495660499,24,1,0,0.0,0.05884471825444153,0.14027155521297385,0.08142683695853233
C012837,57,56757.64833161344,41,3,119.39779059451052,6,0.11397137945915119,0.444894629790392,164,0,0,0.0,0.026918322674262852,0.14178236286895207,0.11486404019468922
C018740,59,41603.16924252505,22,2,47.56822998480056,4,0.30111814961874755,0.08124916756795898,269,1,0,0.0,0.01580947190019936,0.09178983691824151,0.07598036501804215
C002931,22,20000.0,47,5,53.67698142104073,12,0.15148523339528824,0.6342096906268863,47,1,0,0.0,0.043417039898062594,0.20600344438954526,0.16258640449148268
C015274,67,67452.03254188207,19,1,102.14545913007794,3,0.5112692453177007,0.2569905898857463,80,1,0,0.0,0.04589197493146407,0.001685932458909821,-0.04420604247255425
C002905,25,48910.77667816804,27,3,90.83462463088675,8,0.13909974417152307,0.0029598383618206535,65,0,0,0.0,0.04270256400595814,0.0896472605186878,0.04694469651272965
C007286,42,,41,1,101.21578769093422,4,0.3231106214601515,0.18421431928228216,14,1,1,90.3974420500788,0.05939895505196095,0.19451701686332112,0.13511806181136016
C004035,44,63857.98690479121,54,6,98.49115819649538,15,0.035417139192464996,0.20414303115226617,309,0,0,0.0,0.015092293346144032,0.08327800111304423,0.0681857077669002
C011807,66,64903.058222169246,30,7,119.93980766021899,15,0.050654084288675155,0.11103000355894992,196,0,0,0.0,0.027854834189977654,0.0,-0.027854834189977654
C007569,19,39736.40879284832,23,1,101.27551722447608,1,0.2286010691681668,0.43636097526587164,303,0,0,0.0,0.012168632198214905,0.16367589704092386,0.15150726484270896
C011800,18,42714.85187172086,50,5,124.80759162756156,11,0.5778209684039217,0.827328763512384,103,1,0,0.0,0.04708439193278828,0.26083895456294415,0.21375456263015585
C019332,66,62022.95252787746,10,1,58.39109279052057,5,0.32600896803272705,0.12005778230978803,186,0,0,0.0,0.024749255274972765,0.0,-0.024749255274972765
C017110,19,39772.5186621489,55,5,107.59595108462312,23,0.510584707714538,0.23068504569660106,168,1,0,0.0,0.0329112091226974,0.20011971996413713,0.16720851084143973
C013056,58,119123.53370082108,21,1,60.6253458415462,0,0.21256131047870633,0.16613683520514677,159,1,0,0.0,0.03032196473796964,0.11809673998880119,0.08777477525083155
C001867,30,65448.820015565056,36,3,77.88461798240229,10,0.22570306688054964,0.1442450567694659,56,0,0,0.0,0.04911169671943151,0.13403297048598511,0.0849212737665536
C008391,52,121081.6979607822,8,3,96.05267914485096,11,0.16209239834055952,0.20794072352792864,101,1,0,0.0,0.043228470866180216,0.12227521818426697,0.07904674731808675
C006959,54,28615.378015635324,42,3,84.49104245722432,5,0.2681065767152444,0.33616315510784067,63,0,0,0.0,0.04138534033367835,0.17642118909156557,0.1350358487578872
C017119,60,28626.129864783677,16,2,109.9391847064559,8,0.2301108055852465,0.4655023744217685,74,1,0,0.0,0.03673901168432844,0.1592794135870867,0.12254040190275825
C019158,44,133544.9653850198,11,2,99.9806337535196,3,0.3900024161989579,0.37388994788642926,336,0,0,0.0,0.014942128616487822,0.17238216965138908,0.15744004103490125
C004297,48,20000.0,58,8,96.41668083887406,16,0.06789270792576374,0.05293857937288784,184,1,0,0.0,0.024860222346932078,0.10800726236720645,0.08314704002027437
C000652,22,118310.75029860226,7,0,80.05539995747694,1,0.3043857192429759,0.34056774331357387,336,1,0,0.0,0.012672733889136709,0.12347354294007398,0.11080080905093727
C015644,36,77020.10431160232,40,4,116.9812637095409,11,0.33758285051768244,0.09182323532626646,314,1,0,0.0,0.01606684897812668,0.1500170529553159,0.1339502039771892
C011445,59,66145.61258207509,35,6,89.14545147387607,7,0.2084977382444027,0.07123325723395041,291,1,0,0.0,0.018078570296549502,0.10215106497740861,0.08407249468085912
C004392,30,75481.27343177922,3,0,124.58498772363279,1,0.6237021159843565,0.08699274720078007,20,1,0,0.0,0.06263334994589487,0.14286453758081039,0.08023118763491552
C004259,50,101018.30367555191,19,3,56.05528518882015,8,0.1453010282336773,0.12163710553686072,90,0,0,0.0,0.043659474124500226,0.14200060145885404,0.09834112733435382
C018331,57,22711.61652315059,37,11,115.54049787995017,24,0.3259338920415643,0.44865757965507497,270,1,0,0.0,0.021991499957297215,0.17516618210645094,0.15317468214915372
C015015,21,53743.70828121555,53,4,82.87245706299628,5,0.27571944690806743,0.69123280137283,45,0,0,0.0,0.053519740009588083,0.2121856245915809,0.15866588458199282
C004046,26,45185.175941802736,19,2,149.1533628748155,4,0.10935843301469218,0.3406644019685902,248,0,0,0.0,0.016213389977384897,0.12381944678987655,0.10760605681249166
C008055,65,26249.298941552224,23,3,124.80982407589914,9,0.3704525167562544,0.24695247004790394,253,0,0,0.0,0.016979045238403326,0.015120676954523477,-0.0018583682838798493
C000018,39,124908.13271150168,20,1,90.52003221426875,1,0.24890196517622368,0.311378719939321,126,0,0,0.0,0.036528929976542904,0.14835856590163615,0.11182963592509325
C016917,58,77920.03971950617,57,2,124.05711787231593,3,0.2388857187037754,0.03355525260413651,299,0,0,0.0,0.014967033285053891,0.0686225059198416,0.05365547263478772
C017446,32,70193.85917647486,18,2,141.0455427082079,10,0.16237398958538773,0.018819764113644347,79,1,0,0.0,0.04125054576498042,0.12847449347472448,0.08722394770974407
C011898,33,20000.0,31,3,76.95903278510168,9,0.31525661292637525,0.05699901613720624,297,0,0,0.0,0.012609316562107606,0.08490857212117077,0.07229925555906316
C013216,35,64650.17084763079,59,7,85.86285839342749,9,0.3964083042943141,0.7908746409075837,131,0,0,0.0,0.044984812986604845,0.24217150280095998,0.19718668981435514
C016761,22,69125.8554049688,40,6,113.8727244049098,12,0.4320364332026887,0.27777006504041246,187,1,0,0.0,0.03375787854853772,0.2031647141917335,0.16940683564319575
C015032,65,77442.57186883001,21,1,69.02986720573873,2,0.3592113955302077,0.14067508096341622,147,0,0,0.0,0.031740963742767976,0.0,-0.031740963742767976
C005717,28,29910.65939960444,30,7,105.21134752940814,13,0.6058843283809426,0.024362980335881485,280,1,0,0.0,0.02084002838791025,0.12863501778593428,0.10779498939802404
C009640,48,35221.85571765426,24,5,105.79623676424978,11,0.20362483350221794,0.3409752287860062,36,0,0,0.0,0.0522397026647088,0.16426544483759326,0.11202574217288445
C008888,19,43081.135985864,18,0,90.98140296779619,0,0.10787430332690269,0.10680791387668369,174,1,0,0.0,0.020921173893147144,0.08669925117594905,0.06577807728280191
C006791,59,99266.21833603406,40,7,149.859579064206,14,0.3951747816433586,0.10639574076836966,137,1,0,0.0,0.04741430264247535,0.12064642582601637,0.07323212318354103
C000648,69,61971.31385958231,55,3,89.959818051462,10,0.11283290018221591,0.19645789778931982,262,0,0,0.0,0.01694564022962842,0.0,-0.01694564022962842
C007218,38,65532.701006116535,7,1,112.05827364732184,3,0.3755800594742617,0.420416649881996,34,1,0,0.0,0.053246599389314475,0.18385927801619353,0.13061267862687906
C005924,60,22678.827847137898,50,6,105.72173602866057,12,0.3932577594299105,0.3016356905393588,116,0,1,103.11194428614456,0.037633912217755285,0.1427666728951381,0.10513276067738284
C002215,34,32751.928688487158,49,8,83.3604755852486,18,0.2775161063496594,0.23133981546418703,221,1,0,0.0,0.025311621313328446,0.15183518835120838,0.12652356703787992
C001322,44,,32,5,128.79603426433818,10,0.15561944647392192,0.5433241470061188,168,0,0,0.0,0.03548135119858111,0.18992071211367756,0.15443936091509644
C003976,68,51586.19571905286,35,10,76.06478260732084,13,0.3800343005407105,0.013120287560805587,106,0,0,0.0,0.05552810566078304,0.0,-0.05552810566078304
C017311,31,105773.0061687603,41,6,65.6635269707615,14,0.24836974137217543,0.2868109821052497,94,1,0,0.0,0.052353603620334165,0.16967758912707942,0.11732398550674525
C001906,44,,41,3,157.29614133351663,8,0.2427180909459756,0.11853233554413155,39,0,0,0.0,0.04723403918928737,0.14198281129580087,0.0947487721065135
C013675,44,60545.38465823421,16,1,100.15660256978572,1,0.08323758719653994,0.11765160275647765,293,1,0,0.0,0.012931067108258153,0.0989516443087957,0.08602057720053755
C003980,57,77458.73802012483,35,2,130.990446212464,8,0.18155634072693008,0.004276503467361914,334,1,0,0.0,0.012228557355965858,0.039207260320360385,0.026978702964394526
C014223,46,59511.685123961695,30,8,58.02833955518702,17,0.10807428186215842,0.04877459583581056,333,1,0,0.0,0.015125488632203957,0.06261752504973157,0.04749203641752762
C016552,18,63634.44602660359,53,4,87.51789313957734,10,0.1510638380773263,0.008864854938892566,259,0,0,0.0,0.018501263552454603,0.057924926246701355,0.039423662694246756
C002208,31,53265.14317579088,58,5,69.8057815031972,11,0.5219287559733496,0.11426941899974394,315,0,0,0.0,0.01710075850230649,0.1344099640461043,0.11730920554379781
C004520,29,32626.431963399333,31,7,105.63018094737664,10,0.021629501411186622,0.3940519020451509,26,0,0,0.0,0.054445810300438616,0.15006817613940177,0.09562236583896315
C004004,22,,46,9,112.46243904753234,16,0.5815038410870678,0.04954976905080869,290,0,0,0.0,0.028585221217180056,0.13329101533453833,0.10470579411735827
C017853,20,56035.21813685035,48,5,78.10489992182619,13,0.2682911619693036,0.13169734932009275,194,1,0,0.0,0.027570185686039746,0.13187838768647903,0.10430820200043928
C001430,31,52445.24349949088,10,1,75.8167177581678,0,0.4527232308448617,0.33616565563771084,167,1,0,0.0,0.027947310063558755,0.13846045249675631,0.11051314243319756
C019613,59,51255.891460804545,6,0,99.1325754613415,1,0.47556241759867846,0.5682223457311688,130,0,0,0.0,0.03206942505310097,0.2219358519308034,0.18986642687770244
C017543,64,,58,1,86.46002833001437,2,0.4894483252083684,0.485080599444399,334,0,0,0.0,0.013025607030012216,0.04883925841722036,0.03581365138720814
C000218,66,194164.50493840888,14,0,152.5708895988434,2,0.21404154269933448,0.07426762575640594,286,1,0,0.0,0.017096407664373228,0.0,-0.017096407664373228
C011863,58,66782.98717597693,11,1,95.34791700557527,2,0.2746617064084114,0.15033626105399495,287,0,0,0.0,0.014923471723886602,0.1163917284543661,0.1014682567304795
C014241,33,,44,4,28.036924636599693,5,0.31053126400867137,0.4897680163296203,198,0,0,0.0,0.03191283228268233,0.19821283083028957,0.16629999854760724
C001397,40,37907.797341444704,30,5,121.80346519391625,15,0.688511662220743,0.07111168302603701,181,1,0,0.0,0.03337132569814688,0.13570106770475635,0.10232974200660946
C017114,51,53362.88567907168,38,5,109.30181363912682,6,0.1829279065089298,0.44370133094674485,112,0,0,0.0,0.03895861469240394,0.17712567553255223,0.1381670608401483
C019873,47,40166.38573141101,18,4,109.34263302414243,12,0.31122133626508786,0.15574646752122634,187,0,0,0.0,0.0260032144843261,0.08334488194235548,0.05734166745802938
C013684,29,60151.68105282902,49,7,135.18037328410958,28,0.19996719714994807,0.0007531501502777358,89,0,0,0.0,0.04935755711269806,0.13406290564591486,0.08470534853321679
C006007,42,91918.83877225497,4,1,86.3207964170172,3,0.6314452044631396,0.24684230235760787,186,1,0,0.0,0.03099329024990435,0.20270955159090775,0.1717162613410034
C001740,24,69632.75286622901,27,1,121.4751906354787,4,0.10825864010607124,0.16911382044916526,4,1,0,0.0,0.054700535475742745,0.13223884156704874,0.07753830609130599
C015681,52,41535.700272283335,35,1,42.28083775557228,4,0.13067558305288182,0.44672717126110256,88,0,0,0.0,0.033512296373909144,0.17295400376090422,0.13944170738699507
C011966,34,101119.02275633856,14,1,75.05058838542566,0,0.2466943317636973,0.07068006372319816,310,0,0,0.0,0.014261917892871205,0.13334905779273887,0.11908713989986766
